circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,KOMARBANDA,DOMESTIC,1,1583,1472.0,171000.0,941.02
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,KOTHAGUDEM,DOMESTIC,1,249,240.0,12856.0,66.24
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,KRISHNAPUR,DOMESTIC,1,212,165.0,14209.0,59.74
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,KUCHIPUDI,DOMESTIC,1,663,570.0,39743.0,171.32
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,LAKKARAM,DOMESTIC,1,269,227.0,14731.0,77.35
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,MANGAL THANDA,DOMESTIC,1,253,220.0,12499.0,63.13
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,MOGALAIKOTA,DOMESTIC,1,440,365.0,29669.0,145.3
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,NALLABANDAGUDEM  A,DOMESTIC,1,1225,1099.0,94058.0,493.6
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,R L THANDA,DOMESTIC,1,309,269.0,14505.0,79.2
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,RAMALAXMIPURAM,DOMESTIC,1,295,261.0,19879.0,101.96
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,REDLAKUNTA,DOMESTIC,1,630,592.0,41494.0,202.5
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,S V PURAM,DOMESTIC,1,67,58.0,3985.0,19.97
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,SHANTHINAGAR,DOMESTIC,1,526,460.0,40561.0,168.76
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,THAMMARA,DOMESTIC,1,2039,1875.0,203359.0,1324.48
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,THOGARRAI,DOMESTIC,1,838,739.0,52260.0,255.4
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,V R PURAM  A,DOMESTIC,1,436,411.0,33818.0,116.52
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,YERRAVARAM,DOMESTIC,1,437,384.0,29303.0,163.61
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN, RTC BUS STAND BACK SIDE AREA,DOMESTIC,1,1235,1228.0,159148.0,1289.88
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,33/11KV SS OUTDOOR BACK SIDE A,DOMESTIC,1,2373,2342.0,386357.0,2643.67
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,AZAD NAGAR,DOMESTIC,1,1822,1760.0,213057.0,1376.44
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,BALAJI NAGAR ,DOMESTIC,1,1282,1236.0,151486.0,990.53
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,BANJARA COLONY,DOMESTIC,1,1720,1692.0,204074.0,1218.59
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,BHAVANI NAGAR,DOMESTIC,1,1483,1467.0,253161.0,2024.95
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,BODRAI BAZAR,DOMESTIC,1,718,700.0,85042.0,478.86
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,GANDHI NAGAR ,DOMESTIC,1,466,447.0,40715.0,175.19
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,GOPI REDDY NAGAR ,DOMESTIC,1,1370,1349.0,243248.0,1878.33
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,KODAD TOWN,DOMESTIC,1,296,1.0,115.0,131.39
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,LAXMIPURAM  B,DOMESTIC,1,1296,1161.0,114446.0,455.58
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,MATHA NAGAR,DOMESTIC,1,278,274.0,34413.0,133.54
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,MUNICIPALITY BACK SIDE,DOMESTIC,1,1436,1432.0,173388.0,1050.35
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,NAYANAGAR ANANTHAGIRI ROAD,DOMESTIC,1,2145,2109.0,266875.0,2045.42
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,NAYANAGAR KHAMMAM ROAD,DOMESTIC,1,2279,2237.0,348122.0,2386.44
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,RAMMURTHY NAGAR,DOMESTIC,1,1318,1300.0,198947.0,1520.07
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,S J PETA,DOMESTIC,1,887,837.0,104909.0,659.97
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,SREE RANGAPURAM  ,DOMESTIC,1,891,876.0,99990.0,504.56
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,SREEMANNARAYANA COLONY,DOMESTIC,1,3306,3284.0,526461.0,3770.64
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,SRINIVAS NAGAR,DOMESTIC,1,1685,1656.0,236067.0,1796.32
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,,DOMESTIC,1,1,,0.0,1.0
SURYAPET,HUZURNAGAR,KODAD,MELLCHERUVU,ADLOOR,DOMESTIC,1,248,120.0,6553.0,77.84
SURYAPET,HUZURNAGAR,KODAD,MELLCHERUVU,B MADHARAM,DOMESTIC,1,88,71.0,4766.0,28.18
SURYAPET,HUZURNAGAR,KODAD,MELLCHERUVU,CHINTHELAPALEM,DOMESTIC,1,1752,1571.0,122662.0,645.15
SURYAPET,HUZURNAGAR,KODAD,MELLCHERUVU,CHINTIRIYALA,DOMESTIC,1,439,307.0,15557.0,171.71
SURYAPET,HUZURNAGAR,KODAD,MELLCHERUVU,DONDAPAD,DOMESTIC,1,2756,2568.0,206373.0,993.54
SURYAPET,HUZURNAGAR,KODAD,MELLCHERUVU,G MALKAPURAM,DOMESTIC,1,700,615.0,56828.0,236.84
SURYAPET,HUZURNAGAR,KODAD,MELLCHERUVU,GANDHINAGAR THANDA,DOMESTIC,1,38,36.0,926.0,10.96
SURYAPET,HUZURNAGAR,KODAD,MELLCHERUVU,HEMLATHANDA,DOMESTIC,1,327,260.0,9107.0,92.88
SURYAPET,HUZURNAGAR,KODAD,MELLCHERUVU,JAGGUTHANDA,DOMESTIC,1,143,111.0,3237.0,45.3
SURYAPET,HUZURNAGAR,KODAD,MELLCHERUVU,KANDIBANDA,DOMESTIC,1,987,767.0,53153.0,307.94
SURYAPET,HUZURNAGAR,KODAD,MELLCHERUVU,KAPPAKUNTLATHANDA,DOMESTIC,1,286,218.0,5352.0,75.82
SURYAPET,HUZURNAGAR,KODAD,MELLCHERUVU,KISTAPOOR,DOMESTIC,1,448,380.0,22018.0,161.98
SURYAPET,HUZURNAGAR,KODAD,MELLCHERUVU,KOTHURU,DOMESTIC,1,108,91.0,4966.0,37.52
VIKARABAD,VIKARABAD,VIKARABAD,MANNEGUDA,KANKAL,DOMESTIC,1,830,687.0,35660.0,207.64
VIKARABAD,VIKARABAD,VIKARABAD,MANNEGUDA,KEREVALLY,DOMESTIC,1,251,202.0,11516.0,61.46
VIKARABAD,VIKARABAD,VIKARABAD,MANNEGUDA,KHUDBULLAH PUR,DOMESTIC,1,260,224.0,13182.0,569.02
VIKARABAD,VIKARABAD,VIKARABAD,MANNEGUDA,KOTHA  PALLY,DOMESTIC,1,210,182.0,13448.0,72.74
VIKARABAD,VIKARABAD,VIKARABAD,MANNEGUDA,MAISAMMA THANDA,DOMESTIC,1,20,16.0,861.0,4.56
VIKARABAD,VIKARABAD,VIKARABAD,MANNEGUDA,MANCHAN PALLY,DOMESTIC,1,554,430.0,21500.0,136.32
VIKARABAD,VIKARABAD,VIKARABAD,MANNEGUDA,MANNE GUDA,DOMESTIC,1,573,517.0,61274.0,294.23
VIKARABAD,VIKARABAD,VIKARABAD,MANNEGUDA,MATIGUDA,DOMESTIC,1,74,68.0,2584.0,439.27
VIKARABAD,VIKARABAD,VIKARABAD,MANNEGUDA,MEDI KONDA,DOMESTIC,1,134,110.0,1619.0,44.7
VIKARABAD,VIKARABAD,VIKARABAD,MANNEGUDA,MEDI PALLY KALAN,DOMESTIC,1,358,300.0,15807.0,87.91
VIKARABAD,VIKARABAD,VIKARABAD,MANNEGUDA,MIRZA PUR,DOMESTIC,1,365,327.0,21278.0,105.36
VIKARABAD,VIKARABAD,VIKARABAD,MANNEGUDA,MITTA KANKAL,DOMESTIC,1,156,133.0,5908.0,41.22
VIKARABAD,VIKARABAD,VIKARABAD,MANNEGUDA,NIZAMPET MEDI PALLY,DOMESTIC,1,375,283.0,15323.0,107.34
VIKARABAD,VIKARABAD,VIKARABAD,MANNEGUDA,PEDDA OMENTHYAL,DOMESTIC,1,801,626.0,38158.0,213.5
VIKARABAD,VIKARABAD,VIKARABAD,MANNEGUDA,POTHI REDDY GUDA,DOMESTIC,1,49,45.0,2404.0,11.9
VIKARABAD,VIKARABAD,VIKARABAD,MANNEGUDA,PUDOOR,DOMESTIC,1,972,837.0,60290.0,346.7
VIKARABAD,VIKARABAD,VIKARABAD,MANNEGUDA,PUDUGURTHY,DOMESTIC,1,212,174.0,6782.0,55.34
VIKARABAD,VIKARABAD,VIKARABAD,MANNEGUDA,RAKAM CHARLA,DOMESTIC,1,188,142.0,7341.0,45.66
VIKARABAD,VIKARABAD,VIKARABAD,MANNEGUDA,REGADI MAMIDI PALLY,DOMESTIC,1,205,171.0,12094.0,52.85
VIKARABAD,VIKARABAD,VIKARABAD,MANNEGUDA,SIRIGAIPALLY,DOMESTIC,1,118,105.0,5608.0,30.0
VIKARABAD,VIKARABAD,VIKARABAD,MANNEGUDA,SOMAN GURTHY,DOMESTIC,1,535,445.0,25141.0,154.0
VIKARABAD,VIKARABAD,VIKARABAD,MANNEGUDA,THIMMA PUR,DOMESTIC,1,102,88.0,4693.0,29.46
VIKARABAD,VIKARABAD,VIKARABAD,MANNEGUDA,TIRMLA PUR-R,DOMESTIC,1,221,176.0,11061.0,65.63
VIKARABAD,VIKARABAD,VIKARABAD,MANNEGUDA,TURKA YENKE PALLY,DOMESTIC,1,243,190.0,8955.0,61.28
VIKARABAD,VIKARABAD,VIKARABAD,MANNEGUDA,YENKE PALLY,DOMESTIC,1,353,323.0,26073.0,117.66
VIKARABAD,VIKARABAD,VIKARABAD,MANNEGUDA,,DOMESTIC,1,9,,0.0,1.76
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,BIL KAL,DOMESTIC,1,257,216.0,13835.0,62.05
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,BUCHAN PALLY,DOMESTIC,1,781,618.0,25536.0,188.75
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,DAMASTA PUR,DOMESTIC,1,351,265.0,9505.0,82.52
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,DRG PALLY,DOMESTIC,1,99,77.0,3997.0,22.88
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,GHAN PUR,DOMESTIC,1,248,180.0,10140.0,61.96
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,GUNDLA MAARPALLY,DOMESTIC,1,142,127.0,7130.0,33.5
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,JAMSHED PUR,DOMESTIC,1,127,92.0,3464.0,30.93
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,KALKODA,DOMESTIC,1,674,496.0,22243.0,156.41
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,KOMSHETTY PALLY,DOMESTIC,1,518,405.0,21057.0,124.8
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,KOTHLA PUR,DOMESTIC,1,623,528.0,26638.0,150.4
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,KOTMAR PALLY,DOMESTIC,1,545,445.0,18483.0,133.92
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,KUDU GUNTA,DOMESTIC,1,83,70.0,1635.0,19.02
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,MALLIKARJUNAGIRI,DOMESTIC,1,100,84.0,5029.0,22.27
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,MAR PALLY,DOMESTIC,1,1871,1495.0,113563.0,781.68
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,MOGILI GUNDLA,DOMESTIC,1,195,149.0,6005.0,45.31
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,NARSA PUR,DOMESTIC,1,357,292.0,13410.0,81.68
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,PANCHA LINGAALU,DOMESTIC,1,364,269.0,10851.0,84.7
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,PATLOOR,DOMESTIC,1,1313,960.0,53552.0,330.0
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,PEDDA PUR,DOMESTIC,1,173,131.0,8179.0,50.12
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,PILI GUNDLA,DOMESTIC,1,174,146.0,7597.0,41.3
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,RAMA PUR,DOMESTIC,1,47,25.0,385.0,10.44
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,RAVAL PALLY,DOMESTIC,1,381,270.0,12941.0,108.64
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,SHAPUR,DOMESTIC,1,88,15.0,0.0,19.28
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,SIR PUR,DOMESTIC,1,743,601.0,28929.0,171.97
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,THIMMA PUR,DOMESTIC,1,138,107.0,3738.0,31.62
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,THUMMAL PALLY,DOMESTIC,1,329,265.0,12083.0,79.15
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,VERLA PALLY,DOMESTIC,1,332,261.0,13149.0,76.46
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,AMREDI KALAN,DOMESTIC,1,329,288.0,18484.0,82.28
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,AMREDI KHURD,DOMESTIC,1,291,271.0,16714.0,69.3
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,BAAL REDDY GUDA,DOMESTIC,1,97,79.0,5068.0,20.56
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,BURUGU PALLY,DOMESTIC,1,249,207.0,12491.0,59.75
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,CHAKRAM PALLY,DOMESTIC,1,261,228.0,15701.0,68.72
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,CHANDRAYANA PALLI,DOMESTIC,1,258,231.0,14537.0,64.84
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,CHIMALDARI,DOMESTIC,1,299,267.0,16346.0,109.52
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,DEVARAM PALLY,DOMESTIC,1,298,250.0,12800.0,67.66
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,DURGAM CHERVU,DOMESTIC,1,368,332.0,14863.0,86.48
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,ENKATALA,DOMESTIC,1,1022,832.0,49457.0,250.73
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,GOVINDA PUR,DOMESTIC,1,194,154.0,5490.0,47.99
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,IZRA CHITTAM PALLY,DOMESTIC,1,152,55.0,525.0,36.04
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,LAL SINGH TANDA,DOMESTIC,1,29,25.0,1795.0,6.42
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,LAXMI NAGAR THANDA,DOMESTIC,1,33,31.0,2416.0,9.38
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,MADAN PALLY,DOMESTIC,1,468,372.0,18434.0,120.26
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,MADGULACHITAMPALLI,DOMESTIC,1,579,501.0,31805.0,171.9
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,MADHARAM,DOMESTIC,1,6,1.0,13.0,2.96
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,MAILAR DEVAR PALLY,DOMESTIC,1,509,373.0,28074.0,144.92
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,NARAYAN PUR,DOMESTIC,1,254,215.0,16037.0,67.08
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,PATHUR,DOMESTIC,1,140,115.0,8086.0,38.32
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,PEELAARAM,DOMESTIC,1,213,170.0,12787.0,54.86
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,PEERAM PALLY,DOMESTIC,1,239,205.0,10329.0,65.54
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,PENDLI MADUGU,DOMESTIC,1,151,127.0,8218.0,42.07
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,PUL MADI,DOMESTIC,1,612,528.0,25335.0,189.81
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,PULSI MAMDI,DOMESTIC,1,404,322.0,15529.0,116.76
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,"RAJIVGRUHAKALPA, AG PALLY",DOMESTIC,1,1728,1355.0,86807.0,643.12
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,SYED ALI PUR,DOMESTIC,1,137,118.0,4143.0,33.94
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,TEKULA PALLY,DOMESTIC,1,657,559.0,34823.0,165.68
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,VELCHAL,DOMESTIC,1,398,330.0,16744.0,92.63
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,YENKE PALLY,DOMESTIC,1,240,202.0,11211.0,55.5
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,AINAPUR,DOMESTIC,1,37,31.0,1514.0,9.78
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,ANANTHA GIRI,DOMESTIC,1,15,,0.0,3.52
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,ANANTHA GIRI PALLY,DOMESTIC,1,432,352.0,24046.0,156.38
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,ATWELLY,DOMESTIC,1,429,331.0,18252.0,111.46
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,BURAN PALLY,DOMESTIC,1,135,108.0,5830.0,32.73
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,BURUGU PALLY,DOMESTIC,1,178,148.0,9563.0,57.88
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,CHENCHUPALLY,DOMESTIC,1,39,30.0,1574.0,9.36
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,DACHARAM,DOMESTIC,1,143,132.0,7360.0,39.7
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,DHANNAARAM,DOMESTIC,1,455,346.0,18147.0,128.25
VIKARABAD,VIKARABAD,PARGI,DOMA,AINAPUR,DOMESTIC,1,522,403.0,17886.0,137.14
VIKARABAD,VIKARABAD,PARGI,DOMA,ANTHI REDDY PALLY,DOMESTIC,1,54,45.0,1643.0,13.84
VIKARABAD,VIKARABAD,PARGI,DOMA,BADEMPALLY,DOMESTIC,1,230,195.0,6681.0,65.18
VIKARABAD,VIKARABAD,PARGI,DOMA,BASPALLY,DOMESTIC,1,260,222.0,9760.0,65.36
VIKARABAD,VIKARABAD,PARGI,DOMA,BATLA CHANDARAM,DOMESTIC,1,76,64.0,2799.0,18.52
VIKARABAD,VIKARABAD,PARGI,DOMA,BOM PALLY,DOMESTIC,1,531,428.0,16137.0,135.84
VIKARABAD,VIKARABAD,PARGI,DOMA,BRAHMANPALLY,DOMESTIC,1,287,185.0,5465.0,79.52
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,ENNEPALLY,DOMESTIC,1,2451,2336.0,206243.0,2365.77
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,ERRAVALLY,DOMESTIC,1,290,246.0,11804.0,77.5
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,GIRGET PALLY,DOMESTIC,1,413,354.0,15956.0,160.62
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,GOTTU MUKKALA,DOMESTIC,1,370,308.0,18496.0,105.12
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,GUD PALLY,DOMESTIC,1,171,154.0,8983.0,47.53
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,JP TANDA,DOMESTIC,1,46,5.0,2.0,9.82
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,KAMA REDDY GUDA,DOMESTIC,1,135,120.0,7592.0,33.97
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,KG TANDA,DOMESTIC,1,55,39.0,2148.0,12.3
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,KOM PALLY,DOMESTIC,1,211,186.0,11504.0,59.28
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,KOTHA GADI,DOMESTIC,1,869,762.0,55046.0,370.8
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,KOTHREPALLY,DOMESTIC,1,247,209.0,14150.0,119.0
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,KOTTALAGUDA,DOMESTIC,1,287,237.0,11743.0,78.78
VIKARABAD,VIKARABAD,PARGI,DOMA,BUDLAPUR,DOMESTIC,1,216,164.0,8307.0,56.83
VIKARABAD,VIKARABAD,PARGI,DOMA,D KOTHAPALLY,DOMESTIC,1,162,138.0,6425.0,40.85
VIKARABAD,VIKARABAD,PARGI,DOMA,DADAPUR,DOMESTIC,1,556,469.0,22623.0,153.01
VIKARABAD,VIKARABAD,PARGI,DOMA,DIRSAM PALLY,DOMESTIC,1,659,573.0,25765.0,169.21
VIKARABAD,VIKARABAD,PARGI,DOMA,DOMA,DOMESTIC,1,1064,810.0,49951.0,443.99
VIKARABAD,VIKARABAD,PARGI,DOMA,DONGA ENKA PALLY,DOMESTIC,1,223,188.0,9189.0,58.62
VIKARABAD,VIKARABAD,PARGI,DOMA,DORNAL PALLY,DOMESTIC,1,113,91.0,3097.0,26.74
VIKARABAD,VIKARABAD,PARGI,DOMA,GANJI PALLY,DOMESTIC,1,160,119.0,5034.0,36.36
VIKARABAD,VIKARABAD,PARGI,DOMA,GODUGONIPALLY,DOMESTIC,1,147,120.0,5801.0,34.88
VIKARABAD,VIKARABAD,PARGI,DOMA,GUDUR,DOMESTIC,1,273,239.0,12293.0,69.61
VIKARABAD,VIKARABAD,PARGI,DOMA,GUMDAL,DOMESTIC,1,442,350.0,12671.0,102.78
VIKARABAD,VIKARABAD,PARGI,DOMA,KAMMAM NACHARAM,DOMESTIC,1,72,66.0,2418.0,17.0
VIKARABAD,VIKARABAD,PARGI,DOMA,KISTAPUR,DOMESTIC,1,538,375.0,18569.0,141.02
VIKARABAD,VIKARABAD,PARGI,DOMA,KONDAI PALLY,DOMESTIC,1,237,208.0,8221.0,56.7
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,KASLA BAD,DOMESTIC,1,146,103.0,6116.0,34.04
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,KYAASAARAM,DOMESTIC,1,416,352.0,13108.0,100.11
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,LACHANAIK THANDA,DOMESTIC,1,103,96.0,3861.0,24.72
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,MAKHTA THANDA,DOMESTIC,1,154,93.0,1279.0,33.84
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,MAL REDDY GUDA,DOMESTIC,1,118,94.0,4123.0,27.96
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,MEKA VANAM PALLY,DOMESTIC,1,558,463.0,33938.0,135.3
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,MOMIN PET,DOMESTIC,1,1155,891.0,75649.0,474.05
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,MOMINPET ,DOMESTIC,1,970,959.0,95221.0,522.82
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,MORANG PALLY,DOMESTIC,1,474,407.0,18457.0,120.78
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,MV PALLY TANDA,DOMESTIC,1,30,25.0,1502.0,7.1
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,NEW KOL KONDA,DOMESTIC,1,221,188.0,12745.0,57.42
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,OLD KOL KONDA,DOMESTIC,1,196,188.0,9735.0,46.2
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,PALLEGUTTA THANDA,DOMESTIC,1,35,6.0,0.0,7.74
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,RALLA GUD PALLY,DOMESTIC,1,123,66.0,3816.0,29.78
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,RAM NATH GUD PALLY,DOMESTIC,1,156,139.0,6986.0,36.52
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,RAVAL PALLY,DOMESTIC,1,83,76.0,4306.0,19.92
VIKARABAD,VIKARABAD,PARGI,DOMA,LINGANAPALLY,DOMESTIC,1,87,76.0,2652.0,28.26
VIKARABAD,VIKARABAD,PARGI,DOMA,MAILARAM,DOMESTIC,1,197,152.0,6685.0,44.38
VIKARABAD,VIKARABAD,PARGI,DOMA,MALLE PALLY,DOMESTIC,1,287,240.0,9989.0,69.6
VIKARABAD,VIKARABAD,PARGI,DOMA,MOTHKUR,DOMESTIC,1,854,710.0,33673.0,211.77
VIKARABAD,VIKARABAD,PARGI,DOMA,OOT PALLY,DOMESTIC,1,311,256.0,10354.0,81.5
VIKARABAD,VIKARABAD,PARGI,DOMA,PALE PALLY,DOMESTIC,1,250,209.0,8768.0,69.9
VIKARABAD,VIKARABAD,PARGI,DOMA,POTHI REDDY PALLY,DOMESTIC,1,108,86.0,2660.0,28.46
VIKARABAD,VIKARABAD,PARGI,DOMA,RAKONDA,DOMESTIC,1,195,166.0,6205.0,60.2
VIKARABAD,VIKARABAD,PARGI,DOMA,SHIVA REDDY PALLY,DOMESTIC,1,296,239.0,14286.0,77.59
VIKARABAD,VIKARABAD,PARGI,DOMA,THIMMAI PALLY,DOMESTIC,1,168,140.0,4675.0,42.6
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,ADAVI VENKATAPUR,DOMESTIC,1,396,321.0,9655.0,95.04
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,ALLAPUR,DOMESTIC,1,147,124.0,3799.0,33.71
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,ALMASKHAN PET,DOMESTIC,1,9,9.0,147.0,2.24
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,ANANTHA SAGAR,DOMESTIC,1,219,167.0,4731.0,52.38
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,ANTHARAM,DOMESTIC,1,525,460.0,20465.0,136.96
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,BANDA ELKA CHERLA,DOMESTIC,1,967,827.0,39099.0,252.52
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,BOM REDDY PALLY,DOMESTIC,1,221,188.0,7625.0,50.5
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,CHAPALAGUDEM,DOMESTIC,1,111,107.0,4088.0,26.98
